,시도,어종류,연도,월,총마릿수[마리],총중량[kg]
1102,경기,주꾸미,2023,03,0.0,0.0
1103,경기,주꾸미,2023,04,1145.0,112.3
1104,경기,주꾸미,2023,05,0.0,0.0
1105,경기,주꾸미,2023,06,0.0,0.0
1106,경기,주꾸미,2023,07,0.0,0.0
1107,경기,주꾸미,2023,08,0.0,0.0
1108,경기,주꾸미,2023,09,931769.0,31239.7
1109,경기,주꾸미,2023,10,842659.0,51227.5
1110,경기,주꾸미,2023,11,227614.0,14453.1
1111,경기,주꾸미,2023,12,7074.0,539.7
1112,경기,주꾸미,2024,01,0.0,0.0
1113,경기,주꾸미,2024,02,0.0,0.0
1114,경기,주꾸미,2024,03,428.0,33.5
1115,경기,주꾸미,2024,04,75.0,5.0
1116,경기,주꾸미,2024,05,1010.0,85.8
1117,경기,주꾸미,2024,06,0.0,0.0
1118,경기,주꾸미,2024,07,0.0,0.0
1119,경기,주꾸미,2024,08,0.0,0.0
1120,경기,주꾸미,2024,09,2540648.0,102914.2
1121,경기,주꾸미,2024,10,1258475.0,67690.2
1122,경기,참돔,2023,01,0.0,0.0
1123,경기,참돔,2023,02,0.0,0.0
1124,경기,참돔,2023,03,0.0,0.0
1125,경기,참돔,2023,04,0.0,0.0
1126,경기,참돔,2023,05,120.0,538.4
1127,경기,참돔,2023,06,197.0,274.7
1128,경기,참돔,2023,07,142.0,209.5
1129,경기,참돔,2023,08,21.0,31.9
1130,경기,참돔,2023,09,0.0,0.0
1131,경기,참돔,2023,10,0.0,0.0
1132,경기,참돔,2023,11,0.0,0.0
1133,경기,참돔,2023,12,0.0,0.0
1134,경기,참돔,2024,01,0.0,0.0
1135,경기,참돔,2024,02,0.0,0.0
1136,경기,참돔,2024,03,0.0,0.0
1137,경기,참돔,2024,04,0.0,0.0
1138,경기,참돔,2024,05,79.0,81.9
1139,경기,참돔,2024,06,511.0,606.3
1140,경기,참돔,2024,07,98.0,124.5
1141,경기,참돔,2024,08,117.0,119.5
1142,경기,참돔,2024,09,1.0,0.9
1143,경기,참돔,2024,10,1.0,3.2
1144,경기,참조기,2023,01,0.0,0.0
1145,경기,참조기,2023,02,0.0,0.0
1146,경기,참조기,2023,03,0.0,0.0
1147,경기,참조기,2023,04,0.0,0.0
1148,경기,참조기,2023,05,0.0,0.0
1149,경기,참조기,2023,06,0.0,0.0
1150,경기,참조기,2023,07,12.0,2.5
1151,경기,참조기,2023,08,0.0,0.0
1152,경기,참조기,2023,09,0.0,0.0
1153,경기,참조기,2023,10,0.0,0.0
1154,경기,참조기,2023,11,0.0,0.0
1155,경기,참조기,2023,12,0.0,0.0
1156,경기,참조기,2024,01,0.0,0.0
1157,경기,참조기,2024,02,0.0,0.0
1158,경기,참조기,2024,03,0.0,0.0
1159,경기,참조기,2024,04,0.0,0.0
1160,경기,참조기,2024,05,0.0,0.0
1161,경기,참조기,2024,06,0.0,0.0
1162,경기,참조기,2024,07,0.0,0.0
1163,경기,참조기,2024,08,0.0,0.0
1164,경기,참조기,2024,09,0.0,0.0
1165,경기,참조기,2024,10,0.0,0.0
1166,경기,해삼,2023,01,0.0,0.0
1167,경기,해삼,2023,02,0.0,0.0
1168,경기,해삼,2023,03,0.0,0.0
1169,경기,해삼,2023,04,0.0,0.0
1170,경기,해삼,2023,05,1.0,0.3
1171,경기,해삼,2023,06,0.0,0.0
1172,경기,해삼,2023,07,0.0,0.0
1173,경기,해삼,2023,08,0.0,0.0
1174,경기,해삼,2023,09,0.0,0.0
1175,경기,해삼,2023,10,0.0,0.0
1176,경기,해삼,2023,11,0.0,0.0
1177,경기,해삼,2023,12,0.0,0.0
1178,경기,해삼,2024,01,0.0,0.0
1179,경기,해삼,2024,02,0.0,0.0
1180,경기,해삼,2024,03,0.0,0.0
1181,경기,해삼,2024,04,0.0,0.0
1182,경기,해삼,2024,05,0.0,0.0
1183,경기,해삼,2024,06,0.0,0.0
1184,경기,해삼,2024,07,0.0,0.0
1185,경기,해삼,2024,08,0.0,0.0
1186,경기,해삼,2024,09,0.0,0.0
1187,경기,해삼,2024,10,0.0,0.0
1232,경남,가자미류,2023,01,0.0,0.0
1233,경남,가자미류,2023,02,24618.0,4700.6
1234,경남,가자미류,2023,03,34044.0,6484.6
1235,경남,가자미류,2023,04,11247.0,4908.2
1236,경남,가자미류,2023,05,21898.0,9459.1
1237,경남,가자미류,2023,06,740.0,317.8
1238,경남,가자미류,2023,07,263.0,80.8
1239,경남,가자미류,2023,08,92.0,30.6
1240,경남,가자미류,2023,09,1110.0,402.9
1241,경남,가자미류,2023,10,11.0,5.6
1242,경남,가자미류,2023,11,180.0,65.9
1243,경남,가자미류,2023,12,0.0,0.0
1244,경남,가자미류,2024,01,19.0,12.8
1245,경남,가자미류,2024,02,10686.0,3200.5
1246,경남,가자미류,2024,03,17423.0,5172.3
1247,경남,가자미류,2024,04,8485.0,3102.3
1248,경남,가자미류,2024,05,2252.0,583.9
1249,경남,가자미류,2024,06,381.0,148.5
1250,경남,가자미류,2024,07,53.0,21.7
1251,경남,가자미류,2024,08,0.0,0.0
1252,경남,가자미류,2024,09,1740.0,434.9
1253,경남,가자미류,2024,10,93.0,3.7
1276,경남,감성돔,2023,01,14099.0,12509.7
1277,경남,감성돔,2023,02,13106.0,10686.8
1278,경남,감성돔,2023,03,14497.0,11526.8
1279,경남,감성돔,2023,04,15741.0,12317.2
1280,경남,감성돔,2023,05,0.0,0.0
1281,경남,감성돔,2023,06,8354.0,5077.4
1282,경남,감성돔,2023,07,6754.0,4206.8
1283,경남,감성돔,2023,08,12114.0,5688.0
1284,경남,감성돔,2023,09,48986.0,24841.2
1285,경남,감성돔,2023,10,83898.0,46240.9
1286,경남,감성돔,2023,11,61984.0,48949.5
1287,경남,감성돔,2023,12,45597.0,45988.8
1288,경남,감성돔,2024,01,29510.0,24930.5
1289,경남,감성돔,2024,02,25435.0,24205.2
1290,경남,감성돔,2024,03,26743.0,23750.1
1291,경남,감성돔,2024,04,23009.0,20211.0
1292,경남,감성돔,2024,05,176.0,138.8
1293,경남,감성돔,2024,06,15741.0,11772.4
1294,경남,감성돔,2024,07,3737.0,2525.0
1295,경남,감성돔,2024,08,12815.0,6877.3
1296,경남,감성돔,2024,09,35518.0,18335.3
1297,경남,감성돔,2024,10,59013.0,33201.1
1298,경남,갑오징어류,2023,01,0.0,0.0
1299,경남,갑오징어류,2023,02,487.0,151.5
1300,경남,갑오징어류,2023,03,0.0,0.0
1301,경남,갑오징어류,2023,04,5297.0,3867.0
1302,경남,갑오징어류,2023,05,3197.0,1531.9
1303,경남,갑오징어류,2023,06,53.0,36.8
1304,경남,갑오징어류,2023,07,41.0,15.3
1305,경남,갑오징어류,2023,08,10943.0,3875.9
1306,경남,갑오징어류,2023,09,24681.0,5432.0
1307,경남,갑오징어류,2023,10,34324.0,9343.8
1308,경남,갑오징어류,2023,11,19516.0,5806.3
1309,경남,갑오징어류,2023,12,20.0,7.8
1310,경남,갑오징어류,2024,01,0.0,0.0
1311,경남,갑오징어류,2024,02,0.0,0.0
1312,경남,갑오징어류,2024,03,74.0,37.1
1313,경남,갑오징어류,2024,04,730.0,454.1
1314,경남,갑오징어류,2024,05,1687.0,702.4
1315,경남,갑오징어류,2024,06,383.0,153.3
1316,경남,갑오징어류,2024,07,0.0,0.0
1317,경남,갑오징어류,2024,08,0.0,0.0
1318,경남,갑오징어류,2024,09,18883.0,4660.2
1319,경남,갑오징어류,2024,10,33458.0,8387.5
1342,경남,갯장어,2023,01,0.0,0.0
1343,경남,갯장어,2023,02,0.0,0.0
1344,경남,갯장어,2023,03,0.0,0.0
1345,경남,갯장어,2023,04,0.0,0.0
1346,경남,갯장어,2023,05,0.0,0.0
1347,경남,갯장어,2023,06,105.0,52.6
1348,경남,갯장어,2023,07,0.0,0.0
1349,경남,갯장어,2023,08,0.0,0.0
1350,경남,갯장어,2023,09,0.0,0.0
1351,경남,갯장어,2023,10,0.0,0.0
1352,경남,갯장어,2023,11,0.0,0.0
1353,경남,갯장어,2023,12,0.0,0.0
1354,경남,갯장어,2024,01,0.0,0.0
1355,경남,갯장어,2024,02,0.0,0.0
1356,경남,갯장어,2024,03,0.0,0.0
1357,경남,갯장어,2024,04,0.0,0.0
1358,경남,갯장어,2024,05,0.0,0.0
1359,경남,갯장어,2024,06,0.0,0.0
1360,경남,갯장어,2024,07,0.0,0.0
1361,경남,갯장어,2024,08,0.0,0.0
1362,경남,갯장어,2024,09,0.0,0.0
1363,경남,갯장어,2024,10,0.0,0.0
1408,경남,기타돔류,2023,01,579.0,353.0
1409,경남,기타돔류,2023,02,589.0,368.1
1410,경남,기타돔류,2023,03,0.0,0.0
1411,경남,기타돔류,2023,04,102.0,51.1
1412,경남,기타돔류,2023,05,1398.0,652.9
1413,경남,기타돔류,2023,06,12988.0,3350.4
1414,경남,기타돔류,2023,07,32991.0,9557.3
1415,경남,기타돔류,2023,08,24577.0,8311.4
1416,경남,기타돔류,2023,09,5704.0,2062.3
1417,경남,기타돔류,2023,10,4086.0,2020.6
1418,경남,기타돔류,2023,11,1851.0,773.1
1419,경남,기타돔류,2023,12,318.0,184.7
1420,경남,기타돔류,2024,01,55.0,54.9
1421,경남,기타돔류,2024,02,67.0,46.1
1422,경남,기타돔류,2024,03,332.0,127.8
1423,경남,기타돔류,2024,04,14555.0,3339.8
1424,경남,기타돔류,2024,05,20125.0,4447.3
1425,경남,기타돔류,2024,06,26491.0,7954.4
1426,경남,기타돔류,2024,07,15658.0,5798.5
1427,경남,기타돔류,2024,08,9869.0,3071.9
1428,경남,기타돔류,2024,09,2004.0,634.0
1429,경남,기타돔류,2024,10,2465.0,936.8
1430,경남,기타볼락류,2023,01,70020.0,9311.5
1431,경남,기타볼락류,2023,02,83648.0,16444.6
1432,경남,기타볼락류,2023,03,131359.0,21641.7
1433,경남,기타볼락류,2023,04,137524.0,22630.7
1434,경남,기타볼락류,2023,05,99779.0,17117.1
1435,경남,기타볼락류,2023,06,26332.0,4232.6
1436,경남,기타볼락류,2023,07,15765.0,3066.5
1437,경남,기타볼락류,2023,08,2181.0,434.7
1438,경남,기타볼락류,2023,09,1049.0,280.0
1439,경남,기타볼락류,2023,10,4009.0,541.8
1440,경남,기타볼락류,2023,11,41131.0,2698.7
1441,경남,기타볼락류,2023,12,408134.0,80790.6
1442,경남,기타볼락류,2024,01,322792.0,41909.7
1443,경남,기타볼락류,2024,02,208330.0,25685.7
1444,경남,기타볼락류,2024,03,461863.0,59871.8
1445,경남,기타볼락류,2024,04,424045.0,73207.9
1446,경남,기타볼락류,2024,05,173687.0,24236.9
1447,경남,기타볼락류,2024,06,49968.0,7611.6
1448,경남,기타볼락류,2024,07,8750.0,1451.8
1449,경남,기타볼락류,2024,08,9509.0,1778.4
1450,경남,기타볼락류,2024,09,826.0,165.1
1451,경남,기타볼락류,2024,10,1826.0,918.5
1452,경남,기타어류,2023,01,0.0,0.0
1453,경남,기타어류,2023,02,0.0,0.0
1454,경남,기타어류,2023,03,0.0,0.0
1455,경남,기타어류,2023,04,0.0,0.0
1456,경남,기타어류,2023,05,546.0,54.6
1457,경남,기타어류,2023,06,13802.0,796.0
1458,경남,기타어류,2023,07,359.0,72.0
1459,경남,기타어류,2023,08,5165.0,475.3
1460,경남,기타어류,2023,09,1179.0,91.4
1461,경남,기타어류,2023,10,3283.0,390.5
1462,경남,기타어류,2023,11,2380.0,451.0
1463,경남,기타어류,2023,12,767.0,218.6
1464,경남,기타어류,2024,01,240.0,36.0
1465,경남,기타어류,2024,02,44.0,8.9
1466,경남,기타어류,2024,03,55.0,5.5
1467,경남,기타어류,2024,04,216.0,32.7
1468,경남,기타어류,2024,05,7913.0,583.4
1469,경남,기타어류,2024,06,14138.0,660.2
1470,경남,기타어류,2024,07,547.0,27.0
1471,경남,기타어류,2024,08,2570.0,355.9
1472,경남,기타어류,2024,09,2340.0,370.8
1473,경남,기타어류,2024,10,1084.0,206.7
1540,경남,낙지류,2023,01,0.0,0.0
1541,경남,낙지류,2023,02,0.0,0.0
1542,경남,낙지류,2023,03,5691.0,1751.8
1543,경남,낙지류,2023,04,3668.0,1401.9
1544,경남,낙지류,2023,05,1007.0,271.1
1545,경남,낙지류,2023,06,0.0,0.0
1546,경남,낙지류,2023,07,55.0,82.2
1547,경남,낙지류,2023,08,0.0,0.0
1548,경남,낙지류,2023,09,0.0,0.0
1549,경남,낙지류,2023,10,0.0,0.0
1550,경남,낙지류,2023,11,8764.0,1357.6
1551,경남,낙지류,2023,12,26711.0,4193.6
1552,경남,낙지류,2024,01,9462.0,2384.6
1553,경남,낙지류,2024,02,18482.0,2005.7
1554,경남,낙지류,2024,03,28645.0,3759.9
1555,경남,낙지류,2024,04,16141.0,2346.9
1556,경남,낙지류,2024,05,8473.0,1957.1
1557,경남,낙지류,2024,06,259.0,23.8
1558,경남,낙지류,2024,07,0.0,0.0
1559,경남,낙지류,2024,08,0.0,0.0
1560,경남,낙지류,2024,09,0.0,0.0
1561,경남,낙지류,2024,10,0.0,0.0
1562,경남,넙치류(광어),2023,01,0.0,0.0
1563,경남,넙치류(광어),2023,02,0.0,0.0
1564,경남,넙치류(광어),2023,03,0.0,0.0
1565,경남,넙치류(광어),2023,04,0.0,0.0
1566,경남,넙치류(광어),2023,05,0.0,0.0
1567,경남,넙치류(광어),2023,06,24.0,141.3
1568,경남,넙치류(광어),2023,07,22.0,43.8
1569,경남,넙치류(광어),2023,08,0.0,0.0
1570,경남,넙치류(광어),2023,09,0.0,0.0
1571,경남,넙치류(광어),2023,10,9.0,25.8
1572,경남,넙치류(광어),2023,11,24.0,114.1
1573,경남,넙치류(광어),2023,12,116.0,76.1
1574,경남,넙치류(광어),2024,01,12.0,60.0
1575,경남,넙치류(광어),2024,02,0.0,0.0
1576,경남,넙치류(광어),2024,03,14.0,57.2
1577,경남,넙치류(광어),2024,04,421.0,21.8
1578,경남,넙치류(광어),2024,05,13.0,35.1
1579,경남,넙치류(광어),2024,06,19.0,75.0
1580,경남,넙치류(광어),2024,07,12.0,42.1
1581,경남,넙치류(광어),2024,08,35.0,89.8
1582,경남,넙치류(광어),2024,09,17.0,18.6
1583,경남,넙치류(광어),2024,10,0.0,0.0
1606,경남,농어류,2023,01,13.0,13.1
1607,경남,농어류,2023,02,0.0,0.0
1608,경남,농어류,2023,03,156.0,303.6
1609,경남,농어류,2023,04,122.0,323.1
1610,경남,농어류,2023,05,639.0,816.2
1611,경남,농어류,2023,06,1403.0,2850.8
1612,경남,농어류,2023,07,1761.0,3379.2
1613,경남,농어류,2023,08,1893.0,5530.7
1614,경남,농어류,2023,09,455.0,968.3
1615,경남,농어류,2023,10,158.0,260.9
1616,경남,농어류,2023,11,853.0,757.9
1617,경남,농어류,2023,12,47.0,82.6
1618,경남,농어류,2024,01,1922.0,474.9
1619,경남,농어류,2024,02,172.0,96.3
1620,경남,농어류,2024,03,1241.0,528.7
1621,경남,농어류,2024,04,1616.0,1892.6
1622,경남,농어류,2024,05,3485.0,5540.8
1623,경남,농어류,2024,06,4444.0,11656.8
1624,경남,농어류,2024,07,2222.0,2141.1
1625,경남,농어류,2024,08,2527.0,2674.1
1626,경남,농어류,2024,09,423.0,663.9
1627,경남,농어류,2024,10,172.0,194.9
1650,경남,능성어,2023,01,0.0,0.0
1651,경남,능성어,2023,02,0.0,0.0
1652,경남,능성어,2023,03,0.0,0.0
1653,경남,능성어,2023,04,0.0,0.0
1654,경남,능성어,2023,05,0.0,0.0
1655,경남,능성어,2023,06,0.0,0.0
1656,경남,능성어,2023,07,0.0,0.0
1657,경남,능성어,2023,08,0.0,0.0
1658,경남,능성어,2023,09,10.0,9.8
1659,경남,능성어,2023,10,29.0,19.7
1660,경남,능성어,2023,11,56.0,22.4
1661,경남,능성어,2023,12,0.0,0.0
1662,경남,능성어,2024,01,0.0,0.0
1663,경남,능성어,2024,02,0.0,0.0
1664,경남,능성어,2024,03,0.0,0.0
1665,경남,능성어,2024,04,23.0,37.6
1666,경남,능성어,2024,05,74.0,56.8
1667,경남,능성어,2024,06,258.0,156.1
1668,경남,능성어,2024,07,6.0,6.0
1669,경남,능성어,2024,08,75.0,18.6
1670,경남,능성어,2024,09,438.0,117.3
1671,경남,능성어,2024,10,80.0,27.4
1672,경남,돌돔(줄돔),2023,01,0.0,0.0
1673,경남,돌돔(줄돔),2023,02,46.0,15.4
1674,경남,돌돔(줄돔),2023,03,20.0,10.2
1675,경남,돌돔(줄돔),2023,04,31.0,15.3
1676,경남,돌돔(줄돔),2023,05,1588.0,796.3
1677,경남,돌돔(줄돔),2023,06,478.0,242.3
1678,경남,돌돔(줄돔),2023,07,2690.0,2369.0
1679,경남,돌돔(줄돔),2023,08,5753.0,4470.4
1680,경남,돌돔(줄돔),2023,09,897.0,806.9
1681,경남,돌돔(줄돔),2023,10,5279.0,3017.2
1682,경남,돌돔(줄돔),2023,11,1885.0,1588.7
1683,경남,돌돔(줄돔),2023,12,0.0,0.0
1684,경남,돌돔(줄돔),2024,01,0.0,0.0
1685,경남,돌돔(줄돔),2024,02,8.0,1.7
1686,경남,돌돔(줄돔),2024,03,120.0,84.3
1687,경남,돌돔(줄돔),2024,04,3844.0,6443.8
1688,경남,돌돔(줄돔),2024,05,485.0,336.1
1689,경남,돌돔(줄돔),2024,06,610.0,341.7
1690,경남,돌돔(줄돔),2024,07,1202.0,346.4
1691,경남,돌돔(줄돔),2024,08,700.0,266.4
1692,경남,돌돔(줄돔),2024,09,585.0,261.5
1693,경남,돌돔(줄돔),2024,10,3646.0,1317.5
1716,경남,문어류,2023,01,8413.0,4423.5
1717,경남,문어류,2023,02,5728.0,3042.0
1718,경남,문어류,2023,03,3178.0,1967.4
1719,경남,문어류,2023,04,5673.0,3074.8
1720,경남,문어류,2023,05,2732.0,1172.1
1721,경남,문어류,2023,06,0.0,0.0
1722,경남,문어류,2023,07,217558.0,80952.4
1723,경남,문어류,2023,08,139970.0,49785.7
1724,경남,문어류,2023,09,185336.0,68751.0
1725,경남,문어류,2023,10,197871.0,84306.1
1726,경남,문어류,2023,11,149862.0,74562.9
1727,경남,문어류,2023,12,37956.0,23570.5
1728,경남,문어류,2024,01,5004.0,3168.5
1729,경남,문어류,2024,02,5120.0,2737.6
1730,경남,문어류,2024,03,1913.0,1060.4
1731,경남,문어류,2024,04,3145.0,1945.9
1732,경남,문어류,2024,05,13134.0,5798.9
1733,경남,문어류,2024,06,0.0,0.0
1734,경남,문어류,2024,07,493316.0,218073.2
1735,경남,문어류,2024,08,226579.0,79068.7
1736,경남,문어류,2024,09,284288.0,106078.3
1737,경남,문어류,2024,10,292393.0,136589.3
1782,경남,복어류,2023,01,0.0,0.0
1783,경남,복어류,2023,02,0.0,0.0
1784,경남,복어류,2023,03,0.0,0.0
1785,경남,복어류,2023,04,0.0,0.0
1786,경남,복어류,2023,05,0.0,0.0
1787,경남,복어류,2023,06,412.0,588.6
1788,경남,복어류,2023,07,0.0,0.0
1789,경남,복어류,2023,08,27.0,6.6
1790,경남,복어류,2023,09,26.0,7.8
1791,경남,복어류,2023,10,50.0,23.0
1792,경남,복어류,2023,11,0.0,0.0
1793,경남,복어류,2023,12,0.0,0.0
1794,경남,복어류,2024,01,48.0,24.0
1795,경남,복어류,2024,02,35.0,8.0
1796,경남,복어류,2024,03,0.0,0.0
1797,경남,복어류,2024,04,0.0,0.0
1798,경남,복어류,2024,05,741.0,21.6
1799,경남,복어류,2024,06,0.0,0.0
1800,경남,복어류,2024,07,0.0,0.0
1801,경남,복어류,2024,08,0.0,0.0
1802,경남,복어류,2024,09,0.0,0.0
1803,경남,복어류,2024,10,0.0,0.0
1958,경남,송어류,2023,01,0.0,0.0
1959,경남,송어류,2023,02,0.0,0.0
1960,경남,송어류,2023,03,0.0,0.0
1961,경남,송어류,2023,04,0.0,0.0
1962,경남,송어류,2023,05,0.0,0.0
1963,경남,송어류,2023,06,0.0,0.0
1964,경남,송어류,2023,07,0.0,0.0
1965,경남,송어류,2023,08,0.0,0.0
1966,경남,송어류,2023,09,0.0,0.0
1967,경남,송어류,2023,10,0.0,0.0
1968,경남,송어류,2023,11,0.0,0.0
1969,경남,송어류,2023,12,0.0,0.0
1970,경남,송어류,2024,01,0.0,0.0
1971,경남,송어류,2024,02,0.0,0.0
1972,경남,송어류,2024,03,0.0,0.0
1973,경남,송어류,2024,04,0.0,0.0
1974,경남,송어류,2024,05,0.0,0.0
1975,경남,송어류,2024,06,0.0,0.0
1976,경남,송어류,2024,07,0.0,0.0
1977,경남,송어류,2024,08,0.0,0.0
1978,경남,송어류,2024,09,7.0,6.6
1979,경남,송어류,2024,10,0.0,0.0
2090,경남,전어,2023,01,0.0,0.0
2091,경남,전어,2023,02,0.0,0.0
2092,경남,전어,2023,03,0.0,0.0
2093,경남,전어,2023,04,0.0,0.0
2094,경남,전어,2023,05,0.0,0.0
2095,경남,전어,2023,06,0.0,0.0
2096,경남,전어,2023,07,0.0,0.0
2097,경남,전어,2023,08,0.0,0.0
2098,경남,전어,2023,09,0.0,0.0
2099,경남,전어,2023,10,0.0,0.0
2100,경남,전어,2023,11,0.0,0.0
2101,경남,전어,2023,12,229.0,34.4
2102,경남,전어,2024,01,0.0,0.0
2103,경남,전어,2024,02,0.0,0.0
2104,경남,전어,2024,03,626.0,76.6
2105,경남,전어,2024,04,0.0,0.0
2106,경남,전어,2024,05,0.0,0.0
2107,경남,전어,2024,06,0.0,0.0
2108,경남,전어,2024,07,0.0,0.0
2109,경남,전어,2024,08,0.0,0.0
2110,경남,전어,2024,09,656.0,112.0
2111,경남,전어,2024,10,29.0,5.9
2112,경남,조피볼락(우럭),2023,01,3022.0,453.3
2113,경남,조피볼락(우럭),2023,02,2628.0,427.0
2114,경남,조피볼락(우럭),2023,03,43794.0,6569.1
2115,경남,조피볼락(우럭),2023,04,1159.0,191.7
2116,경남,조피볼락(우럭),2023,05,0.0,0.0
2117,경남,조피볼락(우럭),2023,06,1084.0,231.6
2118,경남,조피볼락(우럭),2023,07,404.0,30.3
2119,경남,조피볼락(우럭),2023,08,255.0,61.2
2120,경남,조피볼락(우럭),2023,09,0.0,0.0
2121,경남,조피볼락(우럭),2023,10,56.0,22.4
2122,경남,조피볼락(우럭),2023,11,0.0,0.0
2123,경남,조피볼락(우럭),2023,12,3036.0,884.4
2124,경남,조피볼락(우럭),2024,01,11312.0,794.5
2125,경남,조피볼락(우럭),2024,02,1468.0,81.8
2126,경남,조피볼락(우럭),2024,03,42.0,38.4
2127,경남,조피볼락(우럭),2024,04,7.0,2.6
2128,경남,조피볼락(우럭),2024,05,5282.0,1011.9
2129,경남,조피볼락(우럭),2024,06,179.0,51.8
2130,경남,조피볼락(우럭),2024,07,140.0,28.0
2131,경남,조피볼락(우럭),2024,08,280.0,93.2
2132,경남,조피볼락(우럭),2024,09,0.0,0.0
2133,경남,조피볼락(우럭),2024,10,0.0,0.0
2134,경남,주꾸미,2023,01,4548.0,263.0
2135,경남,주꾸미,2023,02,0.0,0.0
2136,경남,주꾸미,2023,03,0.0,0.0
2137,경남,주꾸미,2023,04,0.0,0.0
2138,경남,주꾸미,2023,05,0.0,0.0
2139,경남,주꾸미,2023,06,0.0,0.0
2140,경남,주꾸미,2023,07,0.0,0.0
2141,경남,주꾸미,2023,08,0.0,0.0
2142,경남,주꾸미,2023,09,0.0,0.0
2143,경남,주꾸미,2023,10,73247.0,2716.4
2144,경남,주꾸미,2023,11,107240.0,3200.6
2145,경남,주꾸미,2023,12,110139.0,5860.1
2146,경남,주꾸미,2024,01,22208.0,1408.6
2147,경남,주꾸미,2024,02,0.0,0.0
2148,경남,주꾸미,2024,03,0.0,0.0
2149,경남,주꾸미,2024,04,0.0,0.0
2150,경남,주꾸미,2024,05,0.0,0.0
2151,경남,주꾸미,2024,06,0.0,0.0
2152,경남,주꾸미,2024,07,0.0,0.0
2153,경남,주꾸미,2024,08,0.0,0.0
2154,경남,주꾸미,2024,09,5508.0,320.6
2155,경남,주꾸미,2024,10,317529.0,21909.2
2156,경남,쥐치류,2023,01,70.0,23.4
2157,경남,쥐치류,2023,02,0.0,0.0
2158,경남,쥐치류,2023,03,0.0,0.0
2159,경남,쥐치류,2023,04,0.0,0.0
2160,경남,쥐치류,2023,05,0.0,0.0
2161,경남,쥐치류,2023,06,13.0,6.7
2162,경남,쥐치류,2023,07,20.0,6.5
2163,경남,쥐치류,2023,08,43.0,17.2
2164,경남,쥐치류,2023,09,0.0,0.0
2165,경남,쥐치류,2023,10,479.0,138.6
2166,경남,쥐치류,2023,11,397.0,133.8
2167,경남,쥐치류,2023,12,478.0,178.3
2168,경남,쥐치류,2024,01,12.0,6.0
2169,경남,쥐치류,2024,02,27.0,8.0
2170,경남,쥐치류,2024,03,181.0,87.0
2171,경남,쥐치류,2024,04,47.0,20.3
2172,경남,쥐치류,2024,05,0.0,0.0
2173,경남,쥐치류,2024,06,0.0,0.0
