시도,어종류,연도,월,어획량_마리,어획량_Kg,품종,방류량,방류구분
전남,농어류,2023,11,1736.0,1822.3,미방류,0.0,미방류
전남,농어류,2023,12,589.0,561.3,미방류,0.0,미방류
전남,농어류,2024,1,682.0,1088.6,미방류,0.0,미방류
전남,농어류,2024,2,75.0,78.2,미방류,0.0,미방류
전남,농어류,2024,3,141.0,156.1,미방류,0.0,미방류
전남,농어류,2024,4,2207.0,3514.3,미방류,0.0,미방류
전남,농어류,2024,5,8102.0,12901.4,미방류,0.0,미방류
전남,농어류,2024,6,20350.0,38693.7,미방류,0.0,미방류
전남,농어류,2024,7,11621.0,16816.7,미방류,0.0,미방류
전남,농어류,2024,8,2345.0,3497.4,미방류,0.0,미방류
전남,농어류,2024,9,2201.0,2484.4,미방류,0.0,미방류
전남,농어류,2024,10,1925.0,2300.8,미방류,0.0,미방류
전남,능성어,2023,1,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,2,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,3,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,4,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,5,538.0,417.9,미방류,0.0,미방류
전남,능성어,2023,6,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,7,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,8,143.0,249.6,미방류,0.0,미방류
전남,능성어,2023,9,13.0,12.1,미방류,0.0,미방류
전남,능성어,2023,10,0.0,0.0,능성어,3508.0,매입방류
전남,능성어,2023,11,0.0,0.0,미방류,0.0,미방류
전남,능성어,2023,12,0.0,0.0,미방류,0.0,미방류
전남,능성어,2024,1,0.0,0.0,미방류,0.0,미방류
전남,능성어,2024,2,0.0,0.0,미방류,0.0,미방류
전남,능성어,2024,3,13.0,22.3,미방류,0.0,미방류
전남,능성어,2024,4,269.0,346.8,미방류,0.0,미방류
전남,능성어,2024,5,5.0,8.0,미방류,0.0,미방류
전남,능성어,2024,6,264.0,161.6,미방류,0.0,미방류
전남,능성어,2024,7,16.0,15.9,미방류,0.0,미방류
전남,능성어,2024,8,31.0,19.7,미방류,0.0,미방류
전남,능성어,2024,9,238.0,126.3,미방류,0.0,미방류
전남,능성어,2024,10,60.0,48.7,미방류,0.0,미방류
전남,돌돔(줄돔),2022,5,0.0,0.0,돌돔,143711.0,매입방류
전남,돌돔(줄돔),2022,7,0.0,0.0,돌돔,104020.0,매입방류
전남,돌돔(줄돔),2023,1,429.0,373.1,돌돔,79546.0,매입방류
전남,돌돔(줄돔),2023,1,429.0,373.1,돌돔,129691.0,매입방류
전남,돌돔(줄돔),2023,2,216.0,124.0,미방류,0.0,미방류
전남,돌돔(줄돔),2023,3,203.0,305.5,미방류,0.0,미방류
전남,돌돔(줄돔),2023,4,838.0,635.0,미방류,0.0,미방류
전남,돌돔(줄돔),2023,5,1336.0,1222.6,미방류,0.0,미방류
전남,돌돔(줄돔),2023,6,536.0,288.1,미방류,0.0,미방류
전남,돌돔(줄돔),2023,7,1714.0,1545.3,미방류,0.0,미방류
전남,돌돔(줄돔),2023,8,2476.0,1543.0,미방류,0.0,미방류
전남,돌돔(줄돔),2023,9,3231.0,2037.2,미방류,0.0,미방류
전남,돌돔(줄돔),2023,10,2335.0,1238.2,미방류,0.0,미방류
전남,돌돔(줄돔),2023,11,1328.0,572.8,미방류,0.0,미방류
전남,돌돔(줄돔),2023,12,1300.0,821.7,미방류,0.0,미방류
전남,돌돔(줄돔),2024,1,360.0,554.7,미방류,0.0,미방류
전남,돌돔(줄돔),2024,2,3954.0,2427.2,미방류,0.0,미방류
전남,돌돔(줄돔),2024,3,5324.0,3912.5,미방류,0.0,미방류
전남,돌돔(줄돔),2024,4,3532.0,2428.2,미방류,0.0,미방류
전남,돌돔(줄돔),2024,5,1291.0,1342.4,미방류,0.0,미방류
전남,돌돔(줄돔),2024,6,2472.0,1800.4,미방류,0.0,미방류
전남,돌돔(줄돔),2024,7,5399.0,5067.2,미방류,0.0,미방류
전남,돌돔(줄돔),2024,8,4271.0,4297.9,미방류,0.0,미방류
전남,돌돔(줄돔),2024,9,6111.0,4048.6,미방류,0.0,미방류
전남,돌돔(줄돔),2024,10,7464.0,4901.1,미방류,0.0,미방류
전남,문어류,2023,1,3265.0,466.4,미방류,0.0,미방류
전남,문어류,2023,2,9.0,18.7,미방류,0.0,미방류
전남,문어류,2023,3,262.0,212.3,미방류,0.0,미방류
전남,문어류,2023,4,410.0,546.1,미방류,0.0,미방류
전남,문어류,2023,5,27053.0,19123.1,미방류,0.0,미방류
전남,문어류,2023,6,0.0,0.0,미방류,0.0,미방류
전남,문어류,2023,7,338638.0,172331.4,미방류,0.0,미방류
전남,문어류,2023,8,142346.0,64252.8,미방류,0.0,미방류
전남,문어류,2023,9,137067.0,60673.3,미방류,0.0,미방류
전남,문어류,2023,10,154075.0,82250.3,미방류,0.0,미방류
전남,문어류,2023,11,43787.0,22131.9,미방류,0.0,미방류
전남,문어류,2023,12,15271.0,7414.0,미방류,0.0,미방류
전남,문어류,2024,1,0.0,0.0,미방류,0.0,미방류
전남,문어류,2024,2,0.0,0.0,미방류,0.0,미방류
전남,문어류,2024,3,0.0,0.0,미방류,0.0,미방류
전남,문어류,2024,4,770.0,381.3,미방류,0.0,미방류
전남,문어류,2024,5,2103.0,1545.0,미방류,0.0,미방류
전남,문어류,2024,6,86.0,13.8,미방류,0.0,미방류
전남,문어류,2024,7,222692.0,107305.6,미방류,0.0,미방류
전남,문어류,2024,8,67093.0,31009.0,미방류,0.0,미방류
전남,문어류,2024,9,84416.0,38285.2,미방류,0.0,미방류
전남,문어류,2024,10,69493.0,30695.2,미방류,0.0,미방류
전남,민어,2022,5,0.0,0.0,민어,50000.0,생산방류
전남,민어,2023,1,0.0,0.0,미방류,0.0,미방류
전남,민어,2023,2,0.0,0.0,미방류,0.0,미방류
전남,민어,2023,3,26.0,63.8,미방류,0.0,미방류
전남,민어,2023,4,281.0,541.9,미방류,0.0,미방류
전남,민어,2023,5,1498.0,3082.9,미방류,0.0,미방류
전남,민어,2023,6,3628.0,7175.4,미방류,0.0,미방류
전남,민어,2023,7,5692.0,8722.9,미방류,0.0,미방류
전남,민어,2023,8,4746.0,6412.8,미방류,0.0,미방류
전남,민어,2023,9,2573.0,3511.3,미방류,0.0,미방류
전남,민어,2023,10,998.0,907.9,미방류,0.0,미방류
전남,민어,2023,11,79.0,88.9,미방류,0.0,미방류
전남,민어,2023,12,0.0,0.0,미방류,0.0,미방류
전남,민어,2024,1,0.0,0.0,미방류,0.0,미방류
전남,민어,2024,2,0.0,0.0,미방류,0.0,미방류
전남,민어,2024,3,9.0,12.9,미방류,0.0,미방류
전남,민어,2024,4,0.0,0.0,미방류,0.0,미방류
전남,민어,2024,5,417.0,1731.6,미방류,0.0,미방류
전남,민어,2024,6,5140.0,11254.6,미방류,0.0,미방류
전남,민어,2024,7,3757.0,11626.6,미방류,0.0,미방류
전남,민어,2024,8,1807.0,4708.6,미방류,0.0,미방류
전남,민어,2024,9,17.0,39.6,미방류,0.0,미방류
전남,민어,2024,10,82.0,86.5,미방류,0.0,미방류
전남,복어류,2022,1,0.0,0.0,황어,500000.0,생산방류
전남,복어류,2023,1,9.0,0.9,황어,500000.0,생산방류
전남,복어류,2023,2,0.0,0.0,미방류,0.0,미방류
전남,복어류,2023,3,51.0,6.4,미방류,0.0,미방류
전남,복어류,2023,4,216.0,25.0,미방류,0.0,미방류
전남,복어류,2023,5,394.0,64.6,미방류,0.0,미방류
전남,복어류,2023,6,0.0,0.0,미방류,0.0,미방류
전남,복어류,2023,7,0.0,0.0,미방류,0.0,미방류
전남,복어류,2023,8,0.0,0.0,미방류,0.0,미방류
전남,복어류,2023,9,0.0,0.0,미방류,0.0,미방류
전남,복어류,2023,10,27.0,8.2,미방류,0.0,미방류
전남,복어류,2023,11,195.0,51.7,미방류,0.0,미방류
전남,복어류,2023,12,94.0,24.6,미방류,0.0,미방류
전남,복어류,2024,1,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,2,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,3,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,4,13.0,2.9,미방류,0.0,미방류
전남,복어류,2024,5,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,6,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,7,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,8,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,9,0.0,0.0,미방류,0.0,미방류
전남,복어류,2024,10,0.0,0.0,미방류,0.0,미방류
전남,송어류,2022,1,0.0,0.0,연어,450000.0,생산방류
전남,송어류,2023,1,0.0,0.0,연어,500000.0,생산방류
전남,조피볼락(우럭),2022,6,0.0,0.0,조피볼락,155943.0,매입방류
전남,조피볼락(우럭),2023,1,28307.0,16987.4,조피볼락,240292.0,매입방류
전남,조피볼락(우럭),2023,2,38073.0,22768.6,미방류,0.0,미방류
전남,조피볼락(우럭),2023,3,16770.0,10716.9,미방류,0.0,미방류
전남,조피볼락(우럭),2023,4,15958.0,7917.6,미방류,0.0,미방류
전남,조피볼락(우럭),2023,5,14779.0,6784.1,미방류,0.0,미방류
전남,조피볼락(우럭),2023,6,1538.0,1777.0,미방류,0.0,미방류
전남,조피볼락(우럭),2023,7,3877.0,2185.3,미방류,0.0,미방류
전남,조피볼락(우럭),2023,8,694.0,228.6,미방류,0.0,미방류
전남,조피볼락(우럭),2023,9,13224.0,4536.4,미방류,0.0,미방류
전남,조피볼락(우럭),2023,10,14553.0,4586.8,미방류,0.0,미방류
전남,조피볼락(우럭),2023,11,2355.0,1352.2,미방류,0.0,미방류
전남,조피볼락(우럭),2023,12,773.0,356.3,미방류,0.0,미방류
전남,조피볼락(우럭),2024,1,973.0,397.7,미방류,0.0,미방류
전남,조피볼락(우럭),2024,2,59.0,29.5,미방류,0.0,미방류
전남,조피볼락(우럭),2024,3,339.0,156.3,미방류,0.0,미방류
전남,조피볼락(우럭),2024,4,2534.0,1682.3,미방류,0.0,미방류
전남,조피볼락(우럭),2024,5,13516.0,11406.8,미방류,0.0,미방류
전남,조피볼락(우럭),2024,6,30694.0,14686.8,미방류,0.0,미방류
전남,조피볼락(우럭),2024,7,4838.0,3533.2,미방류,0.0,미방류
전남,조피볼락(우럭),2024,8,1049.0,341.1,미방류,0.0,미방류
전남,조피볼락(우럭),2024,9,1643.0,1631.6,미방류,0.0,미방류
전남,조피볼락(우럭),2024,10,5172.0,2444.7,미방류,0.0,미방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,40000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,30000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,40000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,40000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,30000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,40000.0,생산방류
전남,주꾸미,2022,6,0.0,0.0,주꾸미,40000.0,생산방류
전남,주꾸미,2022,7,0.0,0.0,주꾸미,30000.0,생산방류
전남,주꾸미,2022,7,0.0,0.0,주꾸미,30000.0,생산방류
전남,주꾸미,2022,7,0.0,0.0,주꾸미,30000.0,생산방류
전남,주꾸미,2023,1,58672.0,4985.7,미방류,0.0,미방류
전남,주꾸미,2023,2,7518.0,802.2,미방류,0.0,미방류
전남,주꾸미,2023,3,137.0,34.1,미방류,0.0,미방류
전남,주꾸미,2023,4,956.0,327.7,미방류,0.0,미방류
전남,주꾸미,2023,5,0.0,0.0,미방류,0.0,미방류
전남,주꾸미,2023,6,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,6,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,6,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,7,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,7,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,7,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,7,0.0,0.0,주꾸미,60000.0,생산방류
전남,주꾸미,2023,8,0.0,0.0,미방류,0.0,미방류
전남,주꾸미,2023,9,270396.0,19257.3,미방류,0.0,미방류
전남,주꾸미,2023,10,726678.0,43856.4,미방류,0.0,미방류
전남,주꾸미,2023,11,547659.0,33535.4,미방류,0.0,미방류
전남,주꾸미,2023,12,320427.0,23253.4,미방류,0.0,미방류
전남,주꾸미,2024,1,32764.0,3225.5,미방류,0.0,미방류
전남,주꾸미,2024,2,24390.0,1681.8,미방류,0.0,미방류
전남,주꾸미,2024,3,2135.0,67.3,미방류,0.0,미방류
전남,주꾸미,2024,4,453.0,16.2,미방류,0.0,미방류
전남,주꾸미,2024,5,0.0,0.0,미방류,0.0,미방류
전남,주꾸미,2024,6,0.0,0.0,미방류,0.0,미방류
전남,주꾸미,2024,7,0.0,0.0,미방류,0.0,미방류
전남,주꾸미,2024,8,1827.0,55.5,미방류,0.0,미방류
전남,주꾸미,2024,9,331256.0,16151.6,미방류,0.0,미방류
전남,주꾸미,2024,10,274374.0,19704.6,미방류,0.0,미방류
전남,쥐치류,2023,1,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,2,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,3,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,4,5.0,2.4,미방류,0.0,미방류
전남,쥐치류,2023,5,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,6,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,7,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,8,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,9,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,10,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,11,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2023,12,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,1,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,2,2094.0,620.3,미방류,0.0,미방류
전남,쥐치류,2024,3,1074.0,346.3,미방류,0.0,미방류
전남,쥐치류,2024,4,443.0,149.0,미방류,0.0,미방류
전남,쥐치류,2024,5,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,6,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,7,5.0,4.0,미방류,0.0,미방류
전남,쥐치류,2024,8,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,9,0.0,0.0,미방류,0.0,미방류
전남,쥐치류,2024,10,0.0,0.0,미방류,0.0,미방류
전남,참돔,2022,5,0.0,0.0,참돔,150450.0,매입방류
전남,참돔,2022,8,0.0,0.0,참돔,85365.0,매입방류
전남,참돔,2023,1,21554.0,17791.6,미방류,0.0,미방류
전남,참돔,2023,2,19603.0,18528.9,미방류,0.0,미방류
전남,참돔,2023,3,8795.0,8173.0,미방류,0.0,미방류
전남,참돔,2023,4,4115.0,4303.3,미방류,0.0,미방류
전남,참돔,2023,5,6600.0,5997.2,미방류,0.0,미방류
전남,참돔,2023,6,10231.0,8357.5,미방류,0.0,미방류
전남,참돔,2023,7,3536.0,1660.9,미방류,0.0,미방류
전남,참돔,2023,8,7960.0,4680.4,미방류,0.0,미방류
전남,참돔,2023,9,7210.0,5285.5,미방류,0.0,미방류
전남,참돔,2023,10,20201.0,10573.5,미방류,0.0,미방류
전남,참돔,2023,11,25321.0,16579.6,미방류,0.0,미방류
전남,참돔,2023,12,24663.0,20711.6,미방류,0.0,미방류
전남,참돔,2024,1,21565.0,25401.4,미방류,0.0,미방류
전남,참돔,2024,2,15195.0,8514.5,미방류,0.0,미방류
전남,참돔,2024,3,23899.0,23455.7,미방류,0.0,미방류
전남,참돔,2024,4,9538.0,9300.8,미방류,0.0,미방류
전남,참돔,2024,5,2702.0,2507.6,미방류,0.0,미방류
전남,참돔,2024,6,3404.0,2240.0,미방류,0.0,미방류
전남,참돔,2024,7,4279.0,3391.4,미방류,0.0,미방류
전남,참돔,2024,8,7951.0,5219.5,미방류,0.0,미방류
전남,참돔,2024,9,14186.0,11971.6,미방류,0.0,미방류
전남,참돔,2024,10,17063.0,15238.6,미방류,0.0,미방류
전남,참조기,2022,5,0.0,0.0,참조기,80000.0,생산방류
전남,참조기,2023,1,0.0,0.0,참조기,250000.0,무상방류
전남,해삼,2022,4,0.0,0.0,해삼,626817.0,매입방류
전남,해삼,2022,4,0.0,0.0,해삼,196910.0,매입방류
전남,해삼,2022,5,0.0,0.0,해삼,40000.0,매입방류
전남,해삼,2022,5,0.0,0.0,해삼,38300.0,매입방류
전남,해삼,2022,5,0.0,0.0,해삼,35000.0,매입방류
전남,해삼,2022,5,0.0,0.0,해삼,35000.0,매입방류
전남,해삼,2022,5,0.0,0.0,해삼,35000.0,매입방류
전남,해삼,2022,6,0.0,0.0,해삼,60000.0,매입방류
전남,해삼,2022,6,0.0,0.0,해삼,60000.0,매입방류
전남,해삼,2022,6,0.0,0.0,해삼,60000.0,매입방류
전남,해삼,2022,6,0.0,0.0,해삼,187875.0,매입방류
전남,해삼,2022,10,0.0,0.0,해삼,15000.0,매입방류
전남,해삼,2022,12,0.0,0.0,홍해삼,195250.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,68000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,68000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,68000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,68000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,68000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,69379.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,20000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,33169.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,20000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,20000.0,매입방류
전남,해삼,2023,1,0.0,0.0,해삼,20000.0,매입방류
전남,해삼,2023,1,0.0,0.0,홍해삼,174600.0,매입방류
전남,해삼,2023,5,0.0,0.0,해삼,602604.0,매입방류
전남,해삼,2023,5,0.0,0.0,해삼,245103.0,매입방류
전남,해삼,2023,5,0.0,0.0,해삼,97787.0,매입방류
전남,해삼,2023,5,0.0,0.0,해삼,221397.0,매입방류
전남,해삼,2023,5,0.0,0.0,해삼,41681.0,매입방류
전남,해삼,2023,10,0.0,0.0,해삼,115132.0,매입방류
전남,해삼,2023,11,0.0,0.0,해삼,69610.0,매입방류
전남,해삼,2023,11,0.0,0.0,해삼,100215.0,매입방류
전북,가자미류,2022,11,0.0,0.0,박대,100000.0,무상방류
전북,가자미류,2023,11,0.0,0.0,박대,20000.0,무상방류
전북,감성돔,2022,6,0.0,0.0,감성돔,568362.0,매입방류
전북,감성돔,2022,6,0.0,0.0,감성돔,211268.0,매입방류
전북,감성돔,2022,6,0.0,0.0,감성돔,478000.0,매입방류
전북,감성돔,2023,1,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2023,2,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2023,3,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2023,4,162.0,48.7,미방류,0.0,미방류
전북,감성돔,2023,5,180.0,53.9,미방류,0.0,미방류
전북,감성돔,2023,6,2001.0,2521.3,감성돔,337703.0,매입방류
전북,감성돔,2023,7,435.0,511.9,감성돔,115385.0,매입방류
전북,감성돔,2023,7,435.0,511.9,감성돔,400120.0,매입방류
전북,감성돔,2023,8,1758.0,2072.5,미방류,0.0,미방류
전북,감성돔,2023,9,1985.0,1877.3,미방류,0.0,미방류
전북,감성돔,2023,10,2360.0,2571.8,미방류,0.0,미방류
전북,감성돔,2023,11,1054.0,1158.2,미방류,0.0,미방류
전북,감성돔,2023,12,332.0,443.2,미방류,0.0,미방류
전북,감성돔,2024,1,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2024,2,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2024,3,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2024,4,515.0,308.9,미방류,0.0,미방류
전북,감성돔,2024,5,0.0,0.0,미방류,0.0,미방류
전북,감성돔,2024,6,1268.0,1089.7,미방류,0.0,미방류
전북,감성돔,2024,7,21.0,15.0,미방류,0.0,미방류
전북,감성돔,2024,8,244.0,149.1,미방류,0.0,미방류
전북,감성돔,2024,9,961.0,634.0,미방류,0.0,미방류
전북,감성돔,2024,10,8051.0,2368.1,미방류,0.0,미방류
전북,갑오징어류,2023,1,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2023,2,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2023,3,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2023,4,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2023,5,568.0,283.9,미방류,0.0,미방류
전북,갑오징어류,2023,6,13404.0,4843.6,미방류,0.0,미방류
전북,갑오징어류,2023,7,4124.0,1443.7,미방류,0.0,미방류
전북,갑오징어류,2023,8,839.0,293.7,미방류,0.0,미방류
전북,갑오징어류,2023,9,12129.0,4245.2,미방류,0.0,미방류
전북,갑오징어류,2023,10,575612.0,167413.8,미방류,0.0,미방류
전북,갑오징어류,2023,11,61420.0,21010.2,미방류,0.0,미방류
전북,갑오징어류,2023,12,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2024,1,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2024,2,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2024,3,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2024,4,3120.0,2184.7,미방류,0.0,미방류
전북,갑오징어류,2024,5,16403.0,10819.1,미방류,0.0,미방류
전북,갑오징어류,2024,6,23715.0,15651.0,미방류,0.0,미방류
전북,갑오징어류,2024,7,0.0,0.0,미방류,0.0,미방류
전북,갑오징어류,2024,8,95.0,30.5,미방류,0.0,미방류
전북,갑오징어류,2024,9,26531.0,11444.3,미방류,0.0,미방류
전북,갑오징어류,2024,10,425032.0,150895.5,미방류,0.0,미방류
전북,갯장어,2022,1,0.0,0.0,뱀장어,5065.0,매입방류
전북,갯장어,2022,4,0.0,0.0,뱀장어,17241.0,매입방류
전북,갯장어,2022,5,0.0,0.0,뱀장어,8700.0,매입방류
전북,갯장어,2022,7,0.0,0.0,뱀장어,3665.0,매입방류
전북,갯장어,2023,1,0.0,0.0,뱀장어,8197.0,매입방류
전북,갯장어,2023,5,0.0,0.0,뱀장어,32142.0,매입방류
전북,갯장어,2023,5,0.0,0.0,뱀장어,9338.0,매입방류
전북,갯장어,2023,6,0.0,0.0,뱀장어,3419.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,11500.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,4417.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,7000.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,5000.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,5000.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,11500.0,매입방류
전북,기타,2022,1,0.0,0.0,동자개,193798.0,매입방류
전북,기타,2022,1,0.0,0.0,메기,475421.0,매입방류
전북,기타,2022,1,0.0,0.0,메기,41720.0,매입방류
전북,기타,2022,1,0.0,0.0,메기,41720.0,매입방류
전북,기타,2022,1,0.0,0.0,미꾸라지,200000.0,무상방류
전북,기타,2022,5,0.0,0.0,메기,254716.0,매입방류
전북,기타,2022,6,0.0,0.0,메기,344828.0,매입방류
전북,기타,2022,6,0.0,0.0,미꾸라지,170000.0,생산방류
전북,기타,2022,6,0.0,0.0,미꾸라지,170000.0,무상방류
전북,기타,2022,7,0.0,0.0,미꾸라지,200000.0,생산방류
전북,기타,2022,7,0.0,0.0,미꾸라지,170000.0,생산방류
전북,기타,2022,8,0.0,0.0,동자개,165094.0,매입방류
전북,기타,2022,8,0.0,0.0,동자개,100000.0,매입방류
전북,기타,2022,8,0.0,0.0,미꾸라지,200000.0,생산방류
전북,기타,2022,8,0.0,0.0,미꾸라지,250000.0,생산방류
전북,기타,2022,8,0.0,0.0,미꾸라지,200000.0,생산방류
전북,기타,2022,9,0.0,0.0,대농갱이,15000.0,생산방류
전북,기타,2022,9,0.0,0.0,대농갱이,15000.0,생산방류
전북,기타,2022,9,0.0,0.0,동자개,123457.0,매입방류
전북,기타,2022,10,0.0,0.0,동자개,26375.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,252100.0,매입방류
전북,기타,2023,1,0.0,0.0,대농갱이,10000.0,생산방류
전북,기타,2023,1,0.0,0.0,대농갱이,10000.0,생산방류
전북,기타,2023,1,0.0,0.0,대농갱이,10000.0,생산방류
전북,기타,2023,1,0.0,0.0,미꾸라지,250000.0,생산방류
전북,기타,2023,1,0.0,0.0,미꾸라지,100000.0,생산방류
전북,기타,2023,1,0.0,0.0,미꾸라지,150000.0,생산방류
전북,기타,2023,1,0.0,0.0,미꾸라지,250000.0,생산방류
전북,기타,2023,1,0.0,0.0,동자개,145000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,10000.0,매입방류
전북,기타,2023,1,0.0,0.0,메기,20180.0,매입방류
전북,기타,2023,1,0.0,0.0,메기,80000.0,매입방류
전북,기타,2023,1,0.0,0.0,메기,80000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8206.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,10000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,8000.0,매입방류
전북,기타,2023,1,0.0,0.0,동자개,10000.0,매입방류
전북,기타,2023,5,0.0,0.0,메기,312500.0,매입방류
전북,기타,2023,5,0.0,0.0,메기,380113.0,매입방류
전북,기타,2023,6,0.0,0.0,메기,369116.0,매입방류
전북,기타,2023,8,0.0,0.0,미꾸라지,363637.0,매입방류
전북,기타,2023,9,0.0,0.0,동자개,120000.0,매입방류
전북,기타,2023,9,0.0,0.0,동자개,83334.0,매입방류
전북,기타,2023,9,0.0,0.0,동자개,218982.0,매입방류
전북,기타,2023,9,0.0,0.0,동자개,10000.0,매입방류
전북,기타,2023,9,0.0,0.0,메기,10000.0,매입방류
전북,기타돔류,2023,1,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,2,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,3,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,4,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,5,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,6,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,7,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,8,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,9,216.0,173.1,미방류,0.0,미방류
전북,기타돔류,2023,10,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,11,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2023,12,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,1,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,2,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,3,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,4,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,5,0.0,0.0,미방류,0.0,미방류
전북,기타돔류,2024,6,70.0,69.0,미방류,0.0,미방류
